surname,firstname,distance,technique,track length,time
SETO,Daiya,50,Freistil,50,25.01
SETO,Daiya,100,Freistil,50,53.32
SETO,Daiya,100,Freistil,25,49.83
SETO,Daiya,200,Freistil,50,1:48.71
SETO,Daiya,200,Freistil,25,1:43.90
SETO,Daiya,400,Freistil,50,4:11.00
SETO,Daiya,400,Freistil,25,3:48.85
SETO,Daiya,800,Freistil,25,7:53.36
SETO,Daiya,1500,Freistil,25,14:48.97
SETO,Daiya,50,Rücken,50,28.64
SETO,Daiya,100,Rücken,50,1:01.98
SETO,Daiya,200,Rücken,25,1:53.93
SETO,Daiya,50,Brust,50,27.97
SETO,Daiya,50,Brust,25,26.66
SETO,Daiya,100,Brust,25,56.93
SETO,Daiya,200,Brust,50,2:11.21
SETO,Daiya,200,Brust,25,2:00.35
SETO,Daiya,50,Schmetterling,50,25.16
SETO,Daiya,50,Schmetterling,25,23.57
SETO,Daiya,100,Schmetterling,50,52.36
SETO,Daiya,100,Schmetterling,25,50.71
SETO,Daiya,200,Schmetterling,50,1:52.53
SETO,Daiya,200,Schmetterling,25,1:48.24
SETO,Daiya,100,Lagen,25,51.29
SETO,Daiya,200,Lagen,50,1:55.55
SETO,Daiya,200,Lagen,25,1:50.66
SETO,Daiya,400,Lagen,50,4:07.95
SETO,Daiya,400,Lagen,25,3:54.81
SETO,Daiya,50,Freistil,50,25.66
SETO,Daiya,50,Freistil,25,22.29
SETO,Daiya,100,Freistil,50,50.7
SETO,Daiya,100,Freistil,25,48.74
SETO,Daiya,200,Freistil,50,1:47.45
SETO,Daiya,200,Freistil,25,1:42.54
SETO,Daiya,50,Schmetterling,50,26.77
SETO,Daiya,100,Schmetterling,50,53.21
SETO,Daiya,100,Schmetterling,25,50.1
SHYMANOVICH,Ilya,50,Freistil,50,23.24
SHYMANOVICH,Ilya,50,Freistil,25,22.54
SHYMANOVICH,Ilya,100,Freistil,50,50.8
SHYMANOVICH,Ilya,100,Freistil,25,48.68
SHYMANOVICH,Ilya,200,Freistil,25,1:48.19
SHYMANOVICH,Ilya,400,Freistil,50,4:15.93
SHYMANOVICH,Ilya,50,Rücken,50,27.61
SHYMANOVICH,Ilya,100,Rücken,25,56.57
SHYMANOVICH,Ilya,50,Brust,50,26.28
SHYMANOVICH,Ilya,50,Brust,25,25.25
SHYMANOVICH,Ilya,100,Brust,50,58.29
SHYMANOVICH,Ilya,100,Brust,25,55.28
SHYMANOVICH,Ilya,200,Brust,50,2:10.97
SHYMANOVICH,Ilya,200,Brust,25,2:01.73
SHYMANOVICH,Ilya,50,Schmetterling,50,24.15
SHYMANOVICH,Ilya,50,Schmetterling,25,23.51
SHYMANOVICH,Ilya,100,Schmetterling,50,54.56
SHYMANOVICH,Ilya,100,Schmetterling,25,52.17
SHYMANOVICH,Ilya,200,Schmetterling,25,1:57.87
SHYMANOVICH,Ilya,100,Lagen,25,53.26
SHYMANOVICH,Ilya,200,Lagen,50,2:02.49
SHYMANOVICH,Ilya,200,Lagen,25,1:57.75
SHYMANOVICH,Ilya,400,Lagen,50,4:35.49
SHYMANOVICH,Ilya,400,Lagen,25,4:16.97
SHYMANOVICH,Ilya,50,Freistil,25,21.52
SHYMANOVICH,Ilya,100,Freistil,50,49.5
SHYMANOVICH,Ilya,100,Freistil,25,48.88
SHYMANOVICH,Ilya,200,Freistil,50,1:54.40
SHYMANOVICH,Ilya,200,Freistil,25,1:51.77
SHYMANOVICH,Ilya,50,Brust,25,25.04
SHYMANOVICH,Ilya,100,Brust,50,57.84
SHYMANOVICH,Ilya,100,Brust,25,55
SHYMANOVICH,Ilya,50,Schmetterling,25,24.81
STEWART,Coleman M,50,Freistil,50,23.67
STEWART,Coleman M,50,Freistil,25,21.62
STEWART,Coleman M,100,Freistil,50,48.45
STEWART,Coleman M,100,Freistil,25,47.74
STEWART,Coleman M,200,Freistil,50,1:50.96
STEWART,Coleman M,400,Freistil,50,4:25.23
STEWART,Coleman M,800,Freistil,50,9:32.75
STEWART,Coleman M,50,Rücken,50,25.32
STEWART,Coleman M,50,Rücken,25,22.61
STEWART,Coleman M,100,Rücken,50,53.85
STEWART,Coleman M,100,Rücken,25,48.33
STEWART,Coleman M,200,Rücken,50,1:58.30
STEWART,Coleman M,200,Rücken,25,1:50.98
STEWART,Coleman M,50,Brust,50,44.51
STEWART,Coleman M,100,Brust,50,1:13.82
STEWART,Coleman M,200,Brust,50,2:38.45
STEWART,Coleman M,50,Schmetterling,50,23.84
STEWART,Coleman M,50,Schmetterling,25,22.98
STEWART,Coleman M,100,Schmetterling,50,51.54
STEWART,Coleman M,100,Schmetterling,25,49.1
STEWART,Coleman M,200,Lagen,50,2:08.60
STEWART,Coleman M,400,Lagen,50,4:43.98
STEWART,Coleman M,100,Freistil,50,51.3
STEWART,Coleman M,200,Freistil,50,1:52.83
STEWART,Coleman M,100,Brust,50,1:07.07
STEWART,Coleman M,100,Schmetterling,25,50.85
STUBBLETY-COOK,Zac,100,Freistil,50,59.13
STUBBLETY-COOK,Zac,100,Freistil,25,54.68
STUBBLETY-COOK,Zac,200,Freistil,25,1:57.72
STUBBLETY-COOK,Zac,50,Brust,50,27.94
STUBBLETY-COOK,Zac,50,Brust,25,27.57
STUBBLETY-COOK,Zac,100,Brust,50,59.51
STUBBLETY-COOK,Zac,100,Brust,25,58.18
STUBBLETY-COOK,Zac,200,Brust,50,2:05.95
STUBBLETY-COOK,Zac,200,Brust,25,2:03.94
STUBBLETY-COOK,Zac,50,Schmetterling,25,29.56
STUBBLETY-COOK,Zac,100,Lagen,25,57.53
STUBBLETY-COOK,Zac,200,Lagen,50,2:03.62
STUBBLETY-COOK,Zac,200,Lagen,25,2:10.54
STUBBLETY-COOK,Zac,100,Brust,50,58.67
STUBBLETY-COOK,Zac,100,Brust,25,58.08
SZABO,Szebasztian,50,Freistil,50,21.6
SZABO,Szebasztian,50,Freistil,25,20.72
SZABO,Szebasztian,100,Freistil,50,48.19
SZABO,Szebasztian,100,Freistil,25,46.63
SZABO,Szebasztian,200,Freistil,50,1:53.92
SZABO,Szebasztian,400,Freistil,50,4:51.49
SZABO,Szebasztian,400,Freistil,25,5:30.34
SZABO,Szebasztian,50,Rücken,50,25.32
SZABO,Szebasztian,50,Rücken,25,23.47
SZABO,Szebasztian,100,Rücken,50,57.15
